id,kode_provinsi,nama_provinsi,nama_rumah_sakit,kategori_kunjungan,jumlah_kunjungan,satuan,tahun
500,32,JAWA BARAT,RSU DR IQBALI TAUFAN,RAWAT INAP,0,ORANG,2019
501,32,JAWA BARAT,RSU DR IQBALI TAUFAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
502,32,JAWA BARAT,RSU BUDI ASIH,RAWAT JALAN,8041,ORANG,2019
503,32,JAWA BARAT,RSU BUDI ASIH,RAWAT INAP,2857,ORANG,2019
504,32,JAWA BARAT,RSU BUDI ASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
505,32,JAWA BARAT,RSU HERMINA GRAND WISATA,RAWAT JALAN,202431,ORANG,2019
506,32,JAWA BARAT,RSU HERMINA GRAND WISATA,RAWAT INAP,45919,ORANG,2019
507,32,JAWA BARAT,RSU HERMINA GRAND WISATA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
508,32,JAWA BARAT,RSU KARTIKA HUSADA TAMBUN,RAWAT JALAN,54783,ORANG,2019
509,32,JAWA BARAT,RSU KARTIKA HUSADA TAMBUN,RAWAT INAP,7845,ORANG,2019
510,32,JAWA BARAT,RSU KARTIKA HUSADA TAMBUN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
511,32,JAWA BARAT,RSU MULTAZAM MEDIKA,RAWAT JALAN,0,ORANG,2019
512,32,JAWA BARAT,RSU MULTAZAM MEDIKA,RAWAT INAP,0,ORANG,2019
513,32,JAWA BARAT,RSU MULTAZAM MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
514,32,JAWA BARAT,RSU PUSPA HUSADA,RAWAT JALAN,11412,ORANG,2019
515,32,JAWA BARAT,RSU PUSPA HUSADA,RAWAT INAP,2871,ORANG,2019
516,32,JAWA BARAT,RSU PUSPA HUSADA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
517,32,JAWA BARAT,RSU KARYA MEDIKA II,RAWAT JALAN,12174,ORANG,2019
518,32,JAWA BARAT,RSU KARYA MEDIKA II,RAWAT INAP,8668,ORANG,2019
519,32,JAWA BARAT,RSU KARYA MEDIKA II,KUNJUNGAN GANGGUAN JIWA,152,ORANG,2019
520,32,JAWA BARAT,RSIA CAHAYA MEDIKA,RAWAT JALAN,0,ORANG,2019
521,32,JAWA BARAT,RSIA CAHAYA MEDIKA,RAWAT INAP,0,ORANG,2019
522,32,JAWA BARAT,RSIA CAHAYA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
523,32,JAWA BARAT,RSU PINNA,RAWAT JALAN,5620,ORANG,2019
524,32,JAWA BARAT,RSU PINNA,RAWAT INAP,376,ORANG,2019
525,32,JAWA BARAT,RSU PINNA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
526,32,JAWA BARAT,RSU UNIMEDIKA SETU,RAWAT JALAN,978,ORANG,2019
527,32,JAWA BARAT,RSU UNIMEDIKA SETU,RAWAT INAP,73,ORANG,2019
528,32,JAWA BARAT,RSU UNIMEDIKA SETU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
529,32,JAWA BARAT,RSU KARTIKA HUSADA SETU,RAWAT JALAN,27228,ORANG,2019
530,32,JAWA BARAT,RSU KARTIKA HUSADA SETU,RAWAT INAP,6098,ORANG,2019
531,32,JAWA BARAT,RSU KARTIKA HUSADA SETU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
532,32,JAWA BARAT,RSU HARAPAN MULIA,RAWAT JALAN,0,ORANG,2019
533,32,JAWA BARAT,RSU HARAPAN MULIA,RAWAT INAP,0,ORANG,2019
534,32,JAWA BARAT,RSU HARAPAN MULIA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
535,32,JAWA BARAT,RSU MEDIROSA 2 CIBARUSAH,RAWAT JALAN,57717,ORANG,2019
536,32,JAWA BARAT,RSU MEDIROSA 2 CIBARUSAH,RAWAT INAP,8060,ORANG,2019
537,32,JAWA BARAT,RSU MEDIROSA 2 CIBARUSAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
538,32,JAWA BARAT,RSU TIARA,RAWAT JALAN,57874,ORANG,2019
539,32,JAWA BARAT,RSU TIARA,RAWAT INAP,7559,ORANG,2019
540,32,JAWA BARAT,RSU TIARA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
541,32,JAWA BARAT,RSIA SAYANG BUNDA,RAWAT JALAN,0,ORANG,2019
542,32,JAWA BARAT,RSIA SAYANG BUNDA,RAWAT INAP,0,ORANG,2019
543,32,JAWA BARAT,RSIA SAYANG BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
544,32,JAWA BARAT,RSU AS-SHOFWAN,RAWAT JALAN,0,ORANG,2019
545,32,JAWA BARAT,RSU AS-SHOFWAN,RAWAT INAP,0,ORANG,2019
546,32,JAWA BARAT,RSU AS-SHOFWAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
547,32,JAWA BARAT,RSU KASIH INSANI SUKATANI,RAWAT JALAN,0,ORANG,2019
548,32,JAWA BARAT,RSU KASIH INSANI SUKATANI,RAWAT INAP,0,ORANG,2019
549,32,JAWA BARAT,RSU KASIH INSANI SUKATANI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
550,32,JAWA BARAT,RSU CENKA,RAWAT JALAN,0,ORANG,2019
551,32,JAWA BARAT,RSU CENKA,RAWAT INAP,0,ORANG,2019
552,32,JAWA BARAT,RSU CENKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
553,32,JAWA BARAT,RSU TARUMAJAYA,RAWAT JALAN,13751,ORANG,2019
554,32,JAWA BARAT,RSU TARUMAJAYA,RAWAT INAP,3863,ORANG,2019
555,32,JAWA BARAT,RSU TARUMAJAYA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
556,32,JAWA BARAT,RSIA NURUL ANISA,RAWAT JALAN,6611,ORANG,2019
557,32,JAWA BARAT,RSIA NURUL ANISA,RAWAT INAP,350,ORANG,2019
558,32,JAWA BARAT,RSIA NURUL ANISA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
559,32,JAWA BARAT,RSU ANANDA BABELAN,RAWAT JALAN,1684,ORANG,2019
560,32,JAWA BARAT,RSU ANANDA BABELAN,RAWAT INAP,110,ORANG,2019
561,32,JAWA BARAT,RSU ANANDA BABELAN,KUNJUNGAN GANGGUAN JIWA,1,ORANG,2019
562,32,JAWA BARAT,RSU EKA HOSPITAL BEKASI,RAWAT JALAN,0,ORANG,2019
563,32,JAWA BARAT,RSU EKA HOSPITAL BEKASI,RAWAT INAP,0,ORANG,2019
564,32,JAWA BARAT,RSU EKA HOSPITAL BEKASI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
565,32,JAWA BARAT,RSIA AISYAH QURRATAAIN,RAWAT JALAN,0,ORANG,2019
566,32,JAWA BARAT,RSIA AISYAH QURRATAAIN,RAWAT INAP,0,ORANG,2019
567,32,JAWA BARAT,RSIA AISYAH QURRATAAIN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
568,32,JAWA BARAT,RS JIWA PROVINSI JAWA BARAT,RAWAT JALAN,0,ORANG,2019
569,32,JAWA BARAT,RS JIWA PROVINSI JAWA BARAT,RAWAT INAP,0,ORANG,2019
570,32,JAWA BARAT,RS JIWA PROVINSI JAWA BARAT,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
571,32,JAWA BARAT,RS UMUM CAHYA KAWALUYAN,RAWAT JALAN,0,ORANG,2019
572,32,JAWA BARAT,RS UMUM CAHYA KAWALUYAN,RAWAT INAP,0,ORANG,2019
573,32,JAWA BARAT,RS UMUM CAHYA KAWALUYAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
574,32,JAWA BARAT,RS UMUM DAERAH CILILIN,RAWAT JALAN,0,ORANG,2019
575,32,JAWA BARAT,RS UMUM DAERAH CILILIN,RAWAT INAP,0,ORANG,2019
576,32,JAWA BARAT,RS UMUM DAERAH CILILIN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
577,32,JAWA BARAT,RS UMUM DAERAH LEMBANG,RAWAT JALAN,0,ORANG,2019
578,32,JAWA BARAT,RS UMUM DAERAH LEMBANG,RAWAT INAP,0,ORANG,2019
579,32,JAWA BARAT,RS UMUM DAERAH LEMBANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
580,32,JAWA BARAT,RS UMUM KARISMA,RAWAT JALAN,0,ORANG,2019
581,32,JAWA BARAT,RS UMUM KARISMA,RAWAT INAP,0,ORANG,2019
582,32,JAWA BARAT,RS UMUM KARISMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
583,32,JAWA BARAT,RS UMUM IMC,RAWAT JALAN,0,ORANG,2019
584,32,JAWA BARAT,RS UMUM IMC,RAWAT INAP,0,ORANG,2019
585,32,JAWA BARAT,RS UMUM IMC,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
586,32,JAWA BARAT,RS UMUM DAERAH CIKALONG WETAN,RAWAT JALAN,0,ORANG,2019
587,32,JAWA BARAT,RS UMUM DAERAH CIKALONG WETAN,RAWAT INAP,0,ORANG,2019
588,32,JAWA BARAT,RS UMUM DAERAH CIKALONG WETAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
589,32,JAWA BARAT,RS IBU DAN ANAK KARTINI,RAWAT JALAN,0,ORANG,2019
590,32,JAWA BARAT,RS IBU DAN ANAK KARTINI,RAWAT INAP,0,ORANG,2019
591,32,JAWA BARAT,RS IBU DAN ANAK KARTINI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
592,32,JAWA BARAT,RS UMUM ISLAM BOGOR,RAWAT JALAN,63831,ORANG,2019
593,32,JAWA BARAT,RS UMUM ISLAM BOGOR,RAWAT INAP,0,ORANG,2019
594,32,JAWA BARAT,RS UMUM ISLAM BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
595,32,JAWA BARAT,RS UMUM PMI BOGOR,RAWAT JALAN,0,ORANG,2019
596,32,JAWA BARAT,RS UMUM PMI BOGOR,RAWAT INAP,0,ORANG,2019
597,32,JAWA BARAT,RS UMUM PMI BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
598,32,JAWA BARAT,RS UMUM SALAK,RAWAT JALAN,0,ORANG,2019
599,32,JAWA BARAT,RS UMUM SALAK,RAWAT INAP,0,ORANG,2019
600,32,JAWA BARAT,RS UMUM SALAK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
601,32,JAWA BARAT,RS JIWA DR. H. MARZOEKI MAHDI,RAWAT JALAN,0,ORANG,2019
602,32,JAWA BARAT,RS JIWA DR. H. MARZOEKI MAHDI,RAWAT INAP,0,ORANG,2019
603,32,JAWA BARAT,RS JIWA DR. H. MARZOEKI MAHDI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
604,32,JAWA BARAT,RS UMUM AZRA,RAWAT JALAN,0,ORANG,2019
605,32,JAWA BARAT,RS UMUM AZRA,RAWAT INAP,0,ORANG,2019
606,32,JAWA BARAT,RS UMUM AZRA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
607,32,JAWA BARAT,RS UMUM DAERAH KOTA BOGOR,RAWAT JALAN,0,ORANG,2019
608,32,JAWA BARAT,RS UMUM DAERAH KOTA BOGOR,RAWAT INAP,0,ORANG,2019
609,32,JAWA BARAT,RS UMUM DAERAH KOTA BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
610,32,JAWA BARAT,RS UMUM HERMINA BOGOR,RAWAT JALAN,29581,ORANG,2019
611,32,JAWA BARAT,RS UMUM HERMINA BOGOR,RAWAT INAP,0,ORANG,2019
612,32,JAWA BARAT,RS UMUM HERMINA BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
613,32,JAWA BARAT,BMC MAYAPADA HOSPITAL,RAWAT JALAN,171594,ORANG,2019
614,32,JAWA BARAT,BMC MAYAPADA HOSPITAL,RAWAT INAP,0,ORANG,2019
615,32,JAWA BARAT,BMC MAYAPADA HOSPITAL,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
616,32,JAWA BARAT,RS UMUM MELANIA,RAWAT JALAN,11147,ORANG,2019
617,32,JAWA BARAT,RS UMUM MELANIA,RAWAT INAP,0,ORANG,2019
618,32,JAWA BARAT,RS UMUM MELANIA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
619,32,JAWA BARAT,RS BERSALIN PASUTRI,RAWAT JALAN,157390,ORANG,2019
620,32,JAWA BARAT,RS BERSALIN PASUTRI,RAWAT INAP,0,ORANG,2019
621,32,JAWA BARAT,RS BERSALIN PASUTRI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
622,32,JAWA BARAT,RS UMUM MEDIKA DRAMAGA,RAWAT JALAN,164791,ORANG,2019
623,32,JAWA BARAT,RS UMUM MEDIKA DRAMAGA,RAWAT INAP,0,ORANG,2019
624,32,JAWA BARAT,RS UMUM MEDIKA DRAMAGA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
625,32,JAWA BARAT,RS UMUM JULIANA,RAWAT JALAN,138123,ORANG,2019
626,32,JAWA BARAT,RS UMUM JULIANA,RAWAT INAP,0,ORANG,2019
627,32,JAWA BARAT,RS UMUM JULIANA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
628,32,JAWA BARAT,RS UMUM UMMI,RAWAT JALAN,36596,ORANG,2019
629,32,JAWA BARAT,RS UMUM UMMI,RAWAT INAP,0,ORANG,2019
630,32,JAWA BARAT,RS UMUM UMMI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
631,32,JAWA BARAT,RS IBU DAN ANAK SAWOJAJAR,RAWAT JALAN,138546,ORANG,2019
632,32,JAWA BARAT,RS IBU DAN ANAK SAWOJAJAR,RAWAT INAP,0,ORANG,2019
633,32,JAWA BARAT,RS IBU DAN ANAK SAWOJAJAR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
634,32,JAWA BARAT,RS UMUM VANIA,RAWAT JALAN,0,ORANG,2019
635,32,JAWA BARAT,RS UMUM VANIA,RAWAT INAP,0,ORANG,2019
636,32,JAWA BARAT,RS UMUM VANIA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
637,32,JAWA BARAT,RS UMUM MULIA PAJAJARAN,RAWAT JALAN,0,ORANG,2019
638,32,JAWA BARAT,RS UMUM MULIA PAJAJARAN,RAWAT INAP,0,ORANG,2019
639,32,JAWA BARAT,RS UMUM MULIA PAJAJARAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
640,32,JAWA BARAT,RS IBU DAN ANAK BUNDA SURYATNI,RAWAT JALAN,163745,ORANG,2019
641,32,JAWA BARAT,RS IBU DAN ANAK BUNDA SURYATNI,RAWAT INAP,0,ORANG,2019
642,32,JAWA BARAT,RS IBU DAN ANAK BUNDA SURYATNI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
643,32,JAWA BARAT,RS UMUM SILOAM HOSPITALS BOGOR,RAWAT JALAN,8733,ORANG,2019
644,32,JAWA BARAT,RS UMUM SILOAM HOSPITALS BOGOR,RAWAT INAP,0,ORANG,2019
645,32,JAWA BARAT,RS UMUM SILOAM HOSPITALS BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
646,32,JAWA BARAT,RS UMUM BHAYANGKARA TK IV BOGOR,RAWAT JALAN,38624,ORANG,2019
647,32,JAWA BARAT,RS UMUM BHAYANGKARA TK IV BOGOR,RAWAT INAP,0,ORANG,2019
648,32,JAWA BARAT,RS UMUM BHAYANGKARA TK IV BOGOR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
649,32,JAWA BARAT,BOGOR SENIOR HOSPITAL,RAWAT JALAN,170866,ORANG,2019
650,32,JAWA BARAT,BOGOR SENIOR HOSPITAL,RAWAT INAP,0,ORANG,2019
651,32,JAWA BARAT,BOGOR SENIOR HOSPITAL,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
652,32,JAWA BARAT,RS IBU DAN ANAK NURAIDA,RAWAT JALAN,138768,ORANG,2019
653,32,JAWA BARAT,RS IBU DAN ANAK NURAIDA,RAWAT INAP,0,ORANG,2019
654,32,JAWA BARAT,RS IBU DAN ANAK NURAIDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
655,32,JAWA BARAT,RS UMUM DAERAH R SYAMSUDIN SH,RAWAT JALAN,0,ORANG,2019
656,32,JAWA BARAT,RS UMUM DAERAH R SYAMSUDIN SH,RAWAT INAP,0,ORANG,2019
657,32,JAWA BARAT,RS UMUM DAERAH R SYAMSUDIN SH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
658,32,JAWA BARAT,RS UMUM RIDOGALIH,RAWAT JALAN,11812,ORANG,2019
659,32,JAWA BARAT,RS UMUM RIDOGALIH,RAWAT INAP,0,ORANG,2019
660,32,JAWA BARAT,RS UMUM RIDOGALIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
661,32,JAWA BARAT,RS UMUM ASSYIFA SUKABUMI,RAWAT JALAN,0,ORANG,2019
662,32,JAWA BARAT,RS UMUM ASSYIFA SUKABUMI,RAWAT INAP,0,ORANG,2019
663,32,JAWA BARAT,RS UMUM ASSYIFA SUKABUMI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
664,32,JAWA BARAT,RS UMUM KARTIKA KASIH,RAWAT JALAN,0,ORANG,2019
665,32,JAWA BARAT,RS UMUM KARTIKA KASIH,RAWAT INAP,0,ORANG,2019
666,32,JAWA BARAT,RS UMUM KARTIKA KASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
667,32,JAWA BARAT,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,RAWAT JALAN,0,ORANG,2019
668,32,JAWA BARAT,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,RAWAT INAP,0,ORANG,2019
669,32,JAWA BARAT,RS UMUM BHAYANGKARA SETUKPA LEMDIKPOL,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
670,32,JAWA BARAT,RS UMUM DAERAH AL-MULK,RAWAT JALAN,0,ORANG,2019
671,32,JAWA BARAT,RS UMUM DAERAH AL-MULK,RAWAT INAP,0,ORANG,2019
672,32,JAWA BARAT,RS UMUM DAERAH AL-MULK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
673,32,JAWA BARAT,RSUP DR. HASAN SADIKIN,RAWAT JALAN,584513,ORANG,2019
674,32,JAWA BARAT,RSUP DR. HASAN SADIKIN,RAWAT INAP,33580,ORANG,2019
675,32,JAWA BARAT,RSUP DR. HASAN SADIKIN,KUNJUNGAN GANGGUAN JIWA,226,ORANG,2019
676,32,JAWA BARAT,RS SANTOSA BANDUNG CENTRAL,RAWAT JALAN,249981,ORANG,2019
677,32,JAWA BARAT,RS SANTOSA BANDUNG CENTRAL,RAWAT INAP,25206,ORANG,2019
678,32,JAWA BARAT,RS SANTOSA BANDUNG CENTRAL,KUNJUNGAN GANGGUAN JIWA,3674,ORANG,2019
679,32,JAWA BARAT,RSUD KOTA BANDUNG,RAWAT JALAN,85436,ORANG,2019
680,32,JAWA BARAT,RSUD KOTA BANDUNG,RAWAT INAP,18404,ORANG,2019
681,32,JAWA BARAT,RSUD KOTA BANDUNG,KUNJUNGAN GANGGUAN JIWA,140,ORANG,2019
682,32,JAWA BARAT,RS DR. M. SALAMUN,RAWAT JALAN,105190,ORANG,2019
683,32,JAWA BARAT,RS DR. M. SALAMUN,RAWAT INAP,9296,ORANG,2019
684,32,JAWA BARAT,RS DR. M. SALAMUN,KUNJUNGAN GANGGUAN JIWA,1964,ORANG,2019
685,32,JAWA BARAT,RS AL ISLAM,RAWAT JALAN,181684,ORANG,2019
686,32,JAWA BARAT,RS AL ISLAM,RAWAT INAP,21357,ORANG,2019
687,32,JAWA BARAT,RS AL ISLAM,KUNJUNGAN GANGGUAN JIWA,2515,ORANG,2019
688,32,JAWA BARAT,RS ST. BORROMEUS,RAWAT JALAN,347252,ORANG,2019
689,32,JAWA BARAT,RS ST. BORROMEUS,RAWAT INAP,25599,ORANG,2019
690,32,JAWA BARAT,RS ST. BORROMEUS,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
691,32,JAWA BARAT,RS IMMANUEL,RAWAT JALAN,163566,ORANG,2019
692,32,JAWA BARAT,RS IMMANUEL,RAWAT INAP,26370,ORANG,2019
693,32,JAWA BARAT,RS IMMANUEL,KUNJUNGAN GANGGUAN JIWA,2790,ORANG,2019
694,32,JAWA BARAT,RS ADVENT,RAWAT JALAN,108467,ORANG,2019
695,32,JAWA BARAT,RS ADVENT,RAWAT INAP,13355,ORANG,2019
696,32,JAWA BARAT,RS ADVENT,KUNJUNGAN GANGGUAN JIWA,2176,ORANG,2019
697,32,JAWA BARAT,RS HERMINA PASTEUR,RAWAT JALAN,231496,ORANG,2019
698,32,JAWA BARAT,RS HERMINA PASTEUR,RAWAT INAP,0,ORANG,2019
699,32,JAWA BARAT,RS HERMINA PASTEUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
700,32,JAWA BARAT,RS SANTOSA KOPO,RAWAT JALAN,128073,ORANG,2019
701,32,JAWA BARAT,RS SANTOSA KOPO,RAWAT INAP,20296,ORANG,2019
702,32,JAWA BARAT,RS SANTOSA KOPO,KUNJUNGAN GANGGUAN JIWA,515,ORANG,2019
703,32,JAWA BARAT,RS BHAYANGKARA SARTIKA ASIH,RAWAT JALAN,110375,ORANG,2019
704,32,JAWA BARAT,RS BHAYANGKARA SARTIKA ASIH,RAWAT INAP,15737,ORANG,2019
705,32,JAWA BARAT,RS BHAYANGKARA SARTIKA ASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
706,32,JAWA BARAT,RS MUHAMMADIYAH,RAWAT JALAN,95194,ORANG,2019
707,32,JAWA BARAT,RS MUHAMMADIYAH,RAWAT INAP,10865,ORANG,2019
708,32,JAWA BARAT,RS MUHAMMADIYAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
709,32,JAWA BARAT,RS RAJAWALI,RAWAT JALAN,44059,ORANG,2019
710,32,JAWA BARAT,RS RAJAWALI,RAWAT INAP,7355,ORANG,2019
711,32,JAWA BARAT,RS RAJAWALI,KUNJUNGAN GANGGUAN JIWA,1541,ORANG,2019
712,32,JAWA BARAT,RS ST. YUSUP,RAWAT JALAN,202907,ORANG,2019
713,32,JAWA BARAT,RS ST. YUSUP,RAWAT INAP,17760,ORANG,2019
714,32,JAWA BARAT,RS ST. YUSUP,KUNJUNGAN GANGGUAN JIWA,1624,ORANG,2019
715,32,JAWA BARAT,RS PINDAD,RAWAT JALAN,123188,ORANG,2019
716,32,JAWA BARAT,RS PINDAD,RAWAT INAP,7434,ORANG,2019
717,32,JAWA BARAT,RS PINDAD,KUNJUNGAN GANGGUAN JIWA,1997,ORANG,2019
718,32,JAWA BARAT,RS KEBONJATI,RAWAT JALAN,85119,ORANG,2019
719,32,JAWA BARAT,RS KEBONJATI,RAWAT INAP,9390,ORANG,2019
720,32,JAWA BARAT,RS KEBONJATI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
721,32,JAWA BARAT,RS MELINDA 2,RAWAT JALAN,107833,ORANG,2019
722,32,JAWA BARAT,RS MELINDA 2,RAWAT INAP,3513,ORANG,2019
723,32,JAWA BARAT,RS MELINDA 2,KUNJUNGAN GANGGUAN JIWA,1654,ORANG,2019
724,32,JAWA BARAT,RS HERMINA ARCAMANIK,RAWAT JALAN,226627,ORANG,2019
725,32,JAWA BARAT,RS HERMINA ARCAMANIK,RAWAT INAP,13104,ORANG,2019
726,32,JAWA BARAT,RS HERMINA ARCAMANIK,KUNJUNGAN GANGGUAN JIWA,702,ORANG,2019
727,32,JAWA BARAT,RS SARININGSIH,RAWAT JALAN,22271,ORANG,2019
728,32,JAWA BARAT,RS SARININGSIH,RAWAT INAP,6387,ORANG,2019
729,32,JAWA BARAT,RS SARININGSIH,KUNJUNGAN GANGGUAN JIWA,203,ORANG,2019
730,32,JAWA BARAT,RS BUNGSU,RAWAT JALAN,9815,ORANG,2019
731,32,JAWA BARAT,RS BUNGSU,RAWAT INAP,2409,ORANG,2019
732,32,JAWA BARAT,RS BUNGSU,KUNJUNGAN GANGGUAN JIWA,12224,ORANG,2019
733,32,JAWA BARAT,RSKIA KOTA BANDUNG,RAWAT JALAN,27136,ORANG,2019
734,32,JAWA BARAT,RSKIA KOTA BANDUNG,RAWAT INAP,10452,ORANG,2019
735,32,JAWA BARAT,RSKIA KOTA BANDUNG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
736,32,JAWA BARAT,RSIA LIMIJATI,RAWAT JALAN,158567,ORANG,2019
737,32,JAWA BARAT,RSIA LIMIJATI,RAWAT INAP,7672,ORANG,2019
738,32,JAWA BARAT,RSIA LIMIJATI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
739,32,JAWA BARAT,RSIA MELINDA,RAWAT JALAN,42682,ORANG,2019
740,32,JAWA BARAT,RSIA MELINDA,RAWAT INAP,2575,ORANG,2019
741,32,JAWA BARAT,RSIA MELINDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
742,32,JAWA BARAT,RSIA HUMANA PRIMA,RAWAT JALAN,40946,ORANG,2019
743,32,JAWA BARAT,RSIA HUMANA PRIMA,RAWAT INAP,19803,ORANG,2019
744,32,JAWA BARAT,RSIA HUMANA PRIMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
745,32,JAWA BARAT,RSIA HARAPAN BUNDA,RAWAT JALAN,34563,ORANG,2019
746,32,JAWA BARAT,RSIA HARAPAN BUNDA,RAWAT INAP,2478,ORANG,2019
747,32,JAWA BARAT,RSIA HARAPAN BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
748,32,JAWA BARAT,RSIA GRHA BUNDA,RAWAT JALAN,42704,ORANG,2019
749,32,JAWA BARAT,RSIA GRHA BUNDA,RAWAT INAP,4994,ORANG,2019
750,32,JAWA BARAT,RSIA GRHA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
751,32,JAWA BARAT,RSIA AL ISLAM,RAWAT JALAN,22071,ORANG,2019
752,32,JAWA BARAT,RSIA AL ISLAM,RAWAT INAP,2499,ORANG,2019
753,32,JAWA BARAT,RSIA AL ISLAM,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
754,32,JAWA BARAT,RSKGM KOTA BANDUNG,RAWAT JALAN,92986,ORANG,2019
755,32,JAWA BARAT,RSKGM KOTA BANDUNG,RAWAT INAP,185,ORANG,2019
756,32,JAWA BARAT,RSKGM KOTA BANDUNG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
757,32,JAWA BARAT,RSKGM UNPAD,RAWAT JALAN,0,ORANG,2019
758,32,JAWA BARAT,RSKGM UNPAD,RAWAT INAP,0,ORANG,2019
759,32,JAWA BARAT,RSKGM UNPAD,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
760,32,JAWA BARAT,RSGM MARANATHA,RAWAT JALAN,24190,ORANG,2019
761,32,JAWA BARAT,RSGM MARANATHA,RAWAT INAP,36,ORANG,2019
762,32,JAWA BARAT,RSGM MARANATHA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
763,32,JAWA BARAT,RS MATA CICENDO,RAWAT JALAN,208636,ORANG,2019
764,32,JAWA BARAT,RS MATA CICENDO,RAWAT INAP,6929,ORANG,2019
765,32,JAWA BARAT,RS MATA CICENDO,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
766,32,JAWA BARAT,RS MATA BANDUNG EYE CENTER,RAWAT JALAN,20943,ORANG,2019
